id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q5280548,Director of the Intelligence Bureau,Q668,,,,1947,,,,Director of the Intelligence Bureau
Q3522413,Chief Election Commissioner of India,Q668,Q668,Q5354516,,,,,,Chief Election Commissioner of India
Q5354516,Election Commissioner of India,Q668,,,,,,,,Election Commissioner of India
Q14536141,Governor of Reserve Bank of India,Q668,Q668,,Q19809914,1935-04-01,,,,
Q3344881,Speaker of the Lok Sabha,Q668,Q668,,,1952-05-15,,,,Speaker of the Lok Sabha
Q6508614,Leader of the House in Rajya Sabha,Q668,Q668,,,1952-05,,,,Leader of the House in Rajya Sabha
Q17495760,Leader of the House in Lok Sabha,Q668,,,,,,,,Leader of the House in Lok Sabha
Q70951203,governor of Andhra Pradesh,Q668,Q1159,,Q1282296,,,,,
Q1813083,Chief Minister of Andhra Pradesh,Q668,Q1159,,,1956-11-01,,,,List of chief ministers of Andhra Pradesh
Q15689085,Governor of Arunachal Pradesh,Q668,Q1162,,,,,,,
Q55018630,Chief Minister of Arunachal Pradesh,Q668,Q1162,,Q825568,,,,,
Q70954187,governor of Assam,Q668,Q1164,,Q1642489,,,,,
Q55018631,Chief Minister of Assam,Q668,Q1164,,Q1512406,,,,,
Q70954643,governor of Bihar,Q668,Q1165,,Q154099,,,,,
Q55020138,Chief Minister of Bihar,Q668,Q1165,,Q114376,1946-04-02,,,,
Q70954789,governor of Chhattisgarh,Q668,Q1168,,Q391034,,,,,
Q38772867,Chief Minister of Chhattisgarh,Q668,Q1168,,Q825578,,,,,
Q1790154,Chief Minister of Delhi,Q668,Q1353,,,,,,,List of chief ministers of Delhi
Q18727717,Governor of Goa,Q668,Q1171,,Q1801838,1987-05-30,,,,
Q55018632,Chief Minister of Goa,Q668,Q1171,,Q1837928,,,,,
Q63438501,Governor of Gujarat,Q668,Q1061,,Q1635856,1960-05-01,,,,
Q22337580,Chief Minister of Gujarat,Q668,Q1061,,Q1511734,,,,,
Q70955111,governor of Haryana,Q668,Q1174,,Q390967,,,,,
Q55018634,Chief Minister of Haryana,Q668,Q1174,,Q825556,1966-11-01,,,,
Q71223715,governor of Himachal Pradesh,Q668,Q1177,,Q2079195,,,,,
Q55018635,Chief Minister of Himachal Pradesh,Q668,Q1177,,Q1511710,,,,,
Q38882023,Chief Minister of Jammu and Kashmir,Q668,Q1180,,Q825536,1947-10-15,,,,
Q71224243,governor of Jharkhand,Q668,Q1184,,Q337023,,,,,
Q55018637,Chief Minister of Jharkhand,Q668,Q1184,,Q1511723,2000-11-15,,,,
Q13160767,governor of Karnataka,Q668,Q1185,,Q3276082,,,,,
Q53761260,Chief Minister of Karnataka,Q668,Q1185,,Q1837947,1947-10-25,,,,
Q1748927,Governor of Kerala,Q668,Q1186,,Q1360332,,,,,
Q26218416,Chief Minister of Kerala,Q668,Q1186,,Q1837949,1957-04-05,,,,
Q71308756,governor of Madhya Pradesh,Q668,Q1188,,Q32737,,,,,
Q55018639,Chief Minister of Madhya Pradesh,Q668,Q1188,,Q980652,,,,,
Q18727576,Governor of Maharashtra,Q668,Q1191,,Q1583996,1960-05-01,,,,
Q221922,Chief Minister of Maharashtra,Q668,Q1191,Q5261005,,1960-05-01,,,,List of chief ministers of Maharashtra
Q52107836,Governor of Manipur,Q668,Q1193,,Q74593,,,,,
Q55018640,Chief Minister of Manipur,Q668,Q1193,,Q1413918,,,,,
Q65288325,governor of Meghalaya,Q668,Q1195,,Q1840537,,,,,
Q55018641,Chief Minister of Meghalaya,Q668,Q1195,,Q1837935,1970-04-02,,,,
Q65288311,governor of Mizoram,Q668,Q1502,,Q3021955,,,,,
Q55018647,Chief Minister of Mizoram,Q668,Q1502,,Q1837932,1972-05-03,,,,
Q61362710,governor of Nagaland,Q668,Q1599,,Q2947771,,,,,
Q55018648,Chief Minister of Nagaland,Q668,Q1599,,Q825548,1963-12-01,,,,
Q28481413,Governor of Odisha,Q668,Q22048,,Q138219,,,,,
Q39271481,Chief Minister of Odisha,Q668,Q22048,,Q1511699,1946-04-23,,,,
Q55139200,Chief minister of Puducherry,Q668,Q66743,,,1963-07-01,,,,List of chief ministers of Puducherry
Q25623551,Governor of Punjab,Q668,Q22424,,Q111810,,,,,
Q1516776,Chief Minister of Punjab,Q668,Q22424,,,1947-08-15,,,,List of chief ministers of Punjab (India)
Q21448297,Governor of Rajasthan,Q668,Q1437,,Q799553,1949-03-30,,,,
Q55018649,Chief Minister of Rajasthan,Q668,Q1437,,Q1512726,1949-04-07,,,,
Q71309242,governor of Sikkim,Q668,Q1505,,Q43339,1991,,,,
Q55018650,Chief Minister of Sikkim,Q668,Q1505,,Q753888,1975-05-16,,,,
Q27892340,Governor of Tamil Nadu,Q668,Q1445,,Q328586,,,Q27895878,,
Q24040821,Chief Minister of Tamil Nadu,Q668,Q1445,,Q1512312,,,,,
Q71309714,governor of Telangana,Q668,Q677037,,Q17107504,,,,,
Q55018651,Chief Minister of Telangana,Q668,Q677037,,Q17107395,2014-06-02,,,,
Q71310842,governor of Tripura,Q668,Q1363,,Q64777,,,,,
Q55018652,Chief Minister of Tripura,Q668,Q1363,,Q1837950,1963-07-01,,,,
Q12991748,governor of Uttar Pradesh,Q668,Q1498,,Q1840560,,,,,
Q28966983,Chief Minister of Uttar Pradesh,Q668,Q1498,,Q1837973,1950-01-26,,,,
Q71311082,governor of Uttarakhand,Q668,Q1499,,Q43415,,,,,
Q55018653,Chief Minister of Uttarakhand,Q668,Q1499,,Q280632,,,,,
Q6364703,Governor of West Bengal,Q668,Q1356,,,,,,,Governor of West Bengal
Q55018654,Chief Minister of West Bengal,Q668,Q1356,,Q1507450,1947-08-15,,,,
Q110619432,Lieutenant governor of the Andaman and Nicobar Islands,,Q40888,,Q1853503,,,,,
Q28921975,Lieutenant governor of Delhi,Q668,Q1353,,Q1360315,1966-09,,,,
Q104598335,Lieutenant governor of Jammu and Kashmir,Q668,,,,,,,,
Q104599904,Lieutenant Governor of Ladakh,Q668,,,Q66789404,,,,,
Q110619618,Lieutenant Governor of Puducherry,,Q66743,,Q1243681,,,,,
Q110620063,Administrator of Chandigarh,,Q43433,,Q6560607,,,,,
Q110619661,Administrator of Dadra and Nagar Haveli and Daman and Diu,,Q77997266,,Q4683604,,,,,
Q4683607,Administrator of Lakshadweep,,Q26927,,,,,,,List of administrators of Lakshadweep
